host_id,property_id,room_type,price,cleaning_fee,availability_next_30,availability_next_60,availability_next_90,reviews_per_month,review_scores_rating,review_scores_location,cancellation_policy,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,property_type,ordinal_rating,available,Years_host
29202743,3321,Entire home/apt,175.0,0.0,8,27,57,0.38,97.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,17.0,Lisboa,38.76869,-9.09643,Apartment,4 Stars,Green,5
30152117,3322,Entire home/apt,180.0,80.0,6,20,50,0.17,93.0,9.0,moderate,2015,within an hour,100%,0,1.0,Mafra,38.96334,-9.39687,Condominium,3 Stars,Yellow,5
29472278,3323,Entire home/apt,205.0,65.0,11,20,38,1.35,94.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,5.0,Lisboa,38.77104,-9.09816,Apartment,3 Stars,Green,5
30171342,3324,Entire home/apt,130.0,40.0,0,0,0,0.3,89.0,9.0,strict_14_with_grace_period,2015,a few days or more,0%,0,1.0,Cascais,38.72165,-9.443439999999999,House,2 Stars,Red,5
2372087,3325,Entire home/apt,350.0,0.0,27,54,84,0.33,97.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,69.0,Lisboa,38.71606,-9.12176,Apartment,4 Stars,Green,8
25809064,3326,Entire home/apt,95.0,25.0,2,8,16,5.11,91.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Lisboa,38.71289,-9.13003,Apartment,3 Stars,Yellow,5
30194472,3327,Entire home/apt,61.0,33.0,3,6,7,3.21,82.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,7.0,Lisboa,38.713809999999995,-9.12929,Apartment,2 Stars,Yellow,5
30218851,3328,Entire home/apt,70.0,25.0,5,9,18,2.12,94.0,9.0,strict_14_with_grace_period,2015,within an hour,90%,0,1.0,Lisboa,38.71679,-9.132769999999999,Apartment,3 Stars,Yellow,5
29676067,3329,Shared room,13.0,0.0,22,50,80,0.91,91.0,9.0,moderate,2015,within an hour,100%,1,9.0,Lisboa,38.71359,-9.14519,Hostel,3 Stars,Green,5
30228572,3330,Entire home/apt,174.0,95.0,0,0,0,0.4,91.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,3.0,Vila Franca De Xira,38.86988,-9.05808,Apartment,3 Stars,Red,5
27694497,3331,Entire home/apt,89.0,30.0,4,6,11,4.06,97.0,10.0,moderate,2015,within an hour,100%,1,4.0,Lisboa,38.709790000000005,-9.154110000000001,Apartment,4 Stars,Yellow,5
27694497,3332,Entire home/apt,89.0,30.0,6,7,12,3.67,98.0,10.0,moderate,2015,within an hour,100%,1,4.0,Lisboa,38.7083,-9.15423,Apartment,4 Stars,Yellow,5
10823190,3333,Entire home/apt,80.0,25.0,2,15,29,5.5,94.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,0,7.0,Lisboa,38.71069,-9.14611,Apartment,3 Stars,Yellow,7
10248362,3334,Entire home/apt,125.0,40.0,12,23,46,1.0,96.0,10.0,moderate,2013,within an hour,100%,1,1.0,Lisboa,38.75395,-9.14534,Apartment,4 Stars,Green,7
26070945,3335,Entire home/apt,179.0,40.0,16,41,71,0.44,92.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,6.0,Lisboa,38.71893,-9.14377,Apartment,3 Stars,Green,5
5406716,3336,Entire home/apt,115.0,45.0,16,46,76,2.49,90.0,10.0,moderate,2013,within an hour,100%,0,4.0,Lisboa,38.71471,-9.12289,Apartment,2 Stars,Green,7
5406716,3337,Entire home/apt,106.0,40.0,0,18,48,2.27,90.0,10.0,moderate,2013,within an hour,100%,0,4.0,Lisboa,38.71334,-9.1245,Apartment,2 Stars,Red,7
30100144,3338,Entire home/apt,180.0,0.0,9,18,35,1.53,93.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.72506,-9.134269999999999,Apartment,3 Stars,Green,5
10366974,3339,Entire home/apt,85.0,35.0,19,35,62,0.24,88.0,8.0,strict_14_with_grace_period,2013,within an hour,100%,0,15.0,Loures,38.84243,-9.162980000000001,Apartment,2 Stars,Green,7
29705323,3340,Entire home/apt,86.0,50.0,0,12,22,3.98,87.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,8.0,Lisboa,38.71503,-9.135480000000001,Apartment,2 Stars,Red,5
25809064,3341,Entire home/apt,85.0,25.0,4,14,39,3.65,90.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Lisboa,38.71273,-9.130360000000001,Apartment,2 Stars,Yellow,5
30368097,3342,Entire home/apt,95.0,20.0,4,10,16,1.88,91.0,9.0,moderate,2015,within an hour,100%,0,2.0,Lisboa,38.70489,-9.16178,Apartment,3 Stars,Yellow,5
17457001,3343,Entire home/apt,235.0,85.0,3,21,33,1.92,97.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,31.0,Lisboa,38.70984,-9.14273,Apartment,4 Stars,Yellow,6
24122117,3345,Entire home/apt,95.0,40.0,12,28,58,0.04,100.0,10.0,flexible,2014,within an hour,100%,0,9.0,Lisboa,38.7435,-9.14303,Apartment,5 Stars,Green,6
1029524,3346,Entire home/apt,130.0,45.0,3,6,26,1.84,92.0,10.0,moderate,2011,within an hour,100%,0,29.0,Lisboa,38.71611,-9.15054,Apartment,3 Stars,Yellow,9
30454252,3347,Entire home/apt,215.0,55.0,6,7,10,0.67,98.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,2.0,Sintra,38.83708,-9.45603,Villa,4 Stars,Yellow,5
30467032,3348,Entire home/apt,170.0,80.0,0,1,27,0.17,92.0,9.0,flexible,2015,within an hour,100%,0,2.0,Cadaval,39.2289,-8.98996,House,3 Stars,Red,5
11824183,3349,Entire home/apt,61.0,20.0,24,47,77,3.14,94.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,6.0,Lisboa,38.710390000000004,-9.13637,Condominium,3 Stars,Green,6
13750296,3350,Entire home/apt,275.0,75.0,8,17,27,3.87,97.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,17.0,Lisboa,38.71185,-9.14432,Apartment,4 Stars,Green,6
30063025,3351,Entire home/apt,115.0,45.0,2,2,11,0.16,98.0,9.0,moderate,2015,within a few hours,80%,0,1.0,Lisboa,38.704409999999996,-9.19627,Apartment,4 Stars,Yellow,5
29632595,3352,Entire home/apt,80.0,30.0,1,3,5,4.62,95.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,4.0,Lisboa,38.70982,-9.14926,Apartment,3 Stars,Yellow,5
17638903,3353,Private room,180.0,30.0,27,55,85,0.36,82.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,55.0,Lisboa,38.71709,-9.13851,Castle,2 Stars,Green,6
9106446,3354,Entire home/apt,120.0,0.0,2,2,17,0.19,91.0,8.0,moderate,2013,within an hour,100%,0,5.0,Torres Vedras,39.14823,-9.3705,House,3 Stars,Yellow,7
17638903,3355,Private room,180.0,30.0,0,10,38,0.27,86.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,55.0,Lisboa,38.71743,-9.13841,Castle,2 Stars,Red,6
9709069,3356,Entire home/apt,100.0,35.0,9,18,37,1.85,99.0,10.0,moderate,2013,within an hour,100%,1,1.0,Lisboa,38.75145,-9.144919999999999,Apartment,4 Stars,Green,7
727771,3357,Entire home/apt,60.0,0.0,6,10,36,1.51,95.0,9.0,moderate,2011,within an hour,93%,0,16.0,Lisboa,38.716120000000004,-9.12305,Apartment,3 Stars,Yellow,9
989960,3358,Entire home/apt,400.0,0.0,12,20,35,0.17,100.0,10.0,strict_14_with_grace_period,2011,within a day,100%,0,1.0,Sintra,38.80709,-9.431980000000001,Villa,5 Stars,Green,9
624278,3359,Entire home/apt,105.0,45.0,11,11,21,1.43,90.0,10.0,strict_14_with_grace_period,2011,within an hour,98%,0,11.0,Lisboa,38.69676,-9.14061,Apartment,2 Stars,Green,9
30642769,3360,Entire home/apt,130.0,40.0,6,14,26,2.35,99.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,9.0,Lisboa,38.714079999999996,-9.14133,Apartment,4 Stars,Yellow,5
30642769,3361,Entire home/apt,155.0,40.0,3,8,21,3.0,99.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,9.0,Lisboa,38.71246,-9.14285,Apartment,4 Stars,Yellow,5
30655569,3362,Entire home/apt,55.0,20.0,2,5,13,1.68,92.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.70447,-9.18138,Apartment,3 Stars,Yellow,5
11707167,3363,Entire home/apt,65.0,0.0,0,0,0,0.12,97.0,10.0,moderate,2014,within an hour,79%,0,113.0,Lisboa,38.71253,-9.12872,Apartment,4 Stars,Red,6
2372087,3365,Entire home/apt,250.0,0.0,5,28,58,0.62,91.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,69.0,Lisboa,38.727,-9.13603,Apartment,3 Stars,Yellow,8
8408783,3366,Entire home/apt,129.0,30.0,13,13,13,4.8,91.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,0,1.0,Lisboa,38.709140000000005,-9.13543,Apartment,3 Stars,Green,7
1988570,3367,Private room,70.0,0.0,0,0,0,0.14,97.0,9.0,flexible,2012,within an hour,100%,0,4.0,Sintra,38.81941,-9.46921,Bed and breakfast,4 Stars,Red,8
1988570,3368,Private room,70.0,0.0,0,0,0,0.11,92.0,10.0,flexible,2012,within an hour,100%,0,4.0,Sintra,38.81998,-9.46888,Bed and breakfast,3 Stars,Red,8
1988570,3369,Private room,90.0,0.0,0,0,0,0.06,87.0,9.0,flexible,2012,within an hour,100%,0,4.0,Sintra,38.81993,-9.46814,Bed and breakfast,2 Stars,Red,8
15728325,3370,Private room,55.0,20.0,18,48,74,2.8,92.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,2.0,Lisboa,38.71968,-9.14296,Apartment,3 Stars,Green,6
1988570,3371,Private room,110.0,0.0,0,0,0,0.06,100.0,9.0,flexible,2012,within an hour,100%,0,4.0,Sintra,38.81926,-9.46745,Bed and breakfast,5 Stars,Red,8
28212914,3372,Private room,75.0,0.0,1,3,6,0.11,100.0,10.0,strict_14_with_grace_period,2015,within an hour,87%,0,11.0,Lisboa,38.71143,-9.13542,Bed and breakfast,5 Stars,Yellow,5
30711920,3373,Entire home/apt,95.0,25.0,0,16,23,1.72,79.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,2.0,Lisboa,38.709140000000005,-9.15139,Apartment,1 Star,Red,5
19245334,3374,Entire home/apt,110.0,30.0,7,26,53,1.49,92.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,5.0,Lisboa,38.71159,-9.1438,Apartment,3 Stars,Yellow,6
30725900,3375,Entire home/apt,90.0,25.0,0,0,0,0.16,100.0,10.0,strict_14_with_grace_period,2015,a few days or more,0%,0,1.0,Mafra,38.971070000000005,-9.41282,Condominium,5 Stars,Red,5
764012,3377,Entire home/apt,160.0,50.0,6,23,47,3.29,94.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,5.0,Lisboa,38.71099,-9.13682,Apartment,3 Stars,Yellow,9
27465339,3378,Entire home/apt,270.0,70.0,0,3,13,4.27,99.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Lisboa,38.71152,-9.14744,Apartment,4 Stars,Red,5
8199950,3379,Entire home/apt,63.0,25.0,2,5,8,4.83,89.0,10.0,moderate,2013,within an hour,100%,0,1.0,Lisboa,38.712540000000004,-9.13006,Apartment,2 Stars,Yellow,7
3108083,3381,Private room,55.0,5.0,0,4,4,1.37,89.0,9.0,moderate,2012,within an hour,80%,0,13.0,Lisboa,38.72358,-9.15346,Guesthouse,2 Stars,Red,8
3108083,3382,Private room,52.0,12.0,11,24,40,0.94,88.0,9.0,moderate,2012,within an hour,80%,0,13.0,Lisboa,38.7233,-9.15241,Guesthouse,2 Stars,Green,8
3108083,3383,Private room,45.0,5.0,11,35,63,1.07,85.0,9.0,moderate,2012,within an hour,80%,0,13.0,Lisboa,38.72483,-9.15385,Guesthouse,2 Stars,Green,8
3108083,3384,Entire home/apt,150.0,50.0,6,9,11,0.8,85.0,9.0,moderate,2012,within an hour,80%,0,13.0,Lisboa,38.73323,-9.13598,Apartment,2 Stars,Yellow,8
776635,3386,Entire home/apt,450.0,100.0,10,11,26,0.13,90.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,16.0,Sintra,38.81414,-9.4741,House,2 Stars,Green,9
30773699,3387,Entire home/apt,50.0,20.0,2,4,6,3.52,94.0,9.0,moderate,2015,within an hour,100%,1,2.0,Lisboa,38.719609999999996,-9.13466,Apartment,3 Stars,Yellow,5
7695899,3388,Entire home/apt,186.0,80.0,14,16,38,0.17,100.0,10.0,moderate,2013,a few days or more,0%,0,1.0,Mafra,38.96768,-9.40724,Apartment,5 Stars,Green,7
30794985,3389,Entire home/apt,113.0,35.0,0,2,8,5.53,95.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,3.0,Lisboa,38.71245,-9.14598,Apartment,3 Stars,Red,5
30627298,3390,Entire home/apt,91.0,27.0,1,4,6,3.64,98.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,2.0,Lisboa,38.705420000000004,-9.160680000000001,Apartment,4 Stars,Yellow,5
30856093,3391,Entire home/apt,73.0,25.0,3,13,17,2.58,97.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Lisboa,38.70989,-9.14706,Apartment,4 Stars,Yellow,5
20505600,3392,Entire home/apt,70.0,20.0,1,3,21,1.87,87.0,10.0,strict_14_with_grace_period,2014,within an hour,99%,0,14.0,Lisboa,38.711090000000006,-9.12991,Apartment,2 Stars,Yellow,6
20505600,3393,Entire home/apt,65.0,20.0,3,9,25,2.3,91.0,10.0,strict_14_with_grace_period,2014,within an hour,99%,0,14.0,Lisboa,38.7109,-9.12983,Apartment,3 Stars,Yellow,6
30829625,3394,Private room,48.0,0.0,0,1,2,0.23,100.0,9.0,moderate,2015,a few days or more,0%,0,1.0,Mafra,38.99678,-9.412939999999999,House,5 Stars,Red,5
25153166,3396,Entire home/apt,105.0,25.0,0,0,0,2.2,98.0,10.0,moderate,2014,within an hour,100%,1,1.0,Lisboa,38.71253,-9.151819999999999,Apartment,4 Stars,Red,6
3953109,3397,Entire home/apt,57.0,0.0,0,0,0,0.21,95.0,10.0,moderate,2012,within an hour,100%,0,495.0,Lisboa,38.715790000000005,-9.157,Apartment,3 Stars,Red,8
30931440,3399,Entire home/apt,235.0,75.0,0,0,14,1.08,98.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Sintra,38.83838,-9.462010000000001,House,4 Stars,Red,5
30954075,3400,Entire home/apt,60.0,0.0,0,0,0,3.21,93.0,9.0,flexible,2015,a few days or more,0%,0,2.0,Lisboa,38.7091,-9.15645,Apartment,3 Stars,Red,5
3953109,3401,Entire home/apt,65.0,0.0,15,26,38,0.55,83.0,9.0,moderate,2012,within an hour,100%,0,495.0,Lisboa,38.71,-9.15051,Apartment,2 Stars,Green,8
29681893,3402,Entire home/apt,75.0,20.0,0,0,26,1.02,96.0,9.0,strict_14_with_grace_period,2015,within a few hours,100%,1,1.0,Lisboa,38.70545,-9.204369999999999,Apartment,4 Stars,Red,5
22533467,3403,Entire home/apt,435.0,80.0,30,49,79,0.19,84.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,3.0,Sintra,38.814859999999996,-9.45743,Cottage,2 Stars,Green,6
30773699,3404,Entire home/apt,58.0,20.0,0,0,3,4.01,96.0,10.0,moderate,2015,within an hour,100%,1,2.0,Lisboa,38.7195,-9.13446,Apartment,4 Stars,Red,5
31007246,3405,Entire home/apt,198.0,30.0,4,9,20,1.84,94.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Lisboa,38.72,-9.12606,House,3 Stars,Yellow,5
31022209,3407,Entire home/apt,55.0,0.0,26,56,86,0.68,98.0,9.0,strict_14_with_grace_period,2015,within a day,100%,0,1.0,Torres Vedras,39.11006,-9.203489999999999,House,4 Stars,Green,5
17535201,3408,Entire home/apt,150.0,55.0,8,20,50,0.81,84.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,6.0,Lisboa,38.71313,-9.1282,Apartment,2 Stars,Green,6
12381504,3409,Entire home/apt,180.0,60.0,18,43,62,2.99,98.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,4.0,Lisboa,38.70728,-9.1361,Apartment,4 Stars,Green,6
28122188,3410,Entire home/apt,40.0,0.0,23,32,62,0.41,94.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Sintra,38.9076,-9.40804,House,3 Stars,Green,5
25809064,3411,Entire home/apt,95.0,25.0,3,7,17,4.11,91.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Lisboa,38.71244,-9.13083,Apartment,3 Stars,Yellow,5
31063157,3412,Entire home/apt,60.0,30.0,1,3,6,3.26,90.0,10.0,flexible,2015,within an hour,100%,0,1.0,Lisboa,38.71363,-9.12722,Apartment,2 Stars,Yellow,5
31080498,3413,Entire home/apt,134.0,39.0,6,14,26,2.83,93.0,10.0,moderate,2015,within a few hours,90%,0,1.0,Lisboa,38.71632,-9.13932,Apartment,3 Stars,Yellow,5
31087278,3414,Entire home/apt,60.0,0.0,0,10,15,1.31,97.0,10.0,strict_14_with_grace_period,2015,within a few hours,100%,0,1.0,Cascais,38.68045,-9.330960000000001,Apartment,4 Stars,Red,5
30642769,3415,Entire home/apt,155.0,40.0,5,16,28,1.63,99.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,9.0,Lisboa,38.71266,-9.141860000000001,Apartment,4 Stars,Yellow,5
6925599,3416,Entire home/apt,90.0,30.0,8,25,50,1.76,86.0,9.0,strict_14_with_grace_period,2013,within an hour,100%,0,4.0,Lisboa,38.7217,-9.1308,Apartment,2 Stars,Green,7
2764994,3417,Entire home/apt,54.0,0.0,4,6,13,1.24,94.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,1.0,Lisboa,38.730940000000004,-9.13054,Apartment,3 Stars,Yellow,8
387186,3418,Entire home/apt,85.0,30.0,3,11,26,4.16,98.0,10.0,moderate,2011,within an hour,99%,1,9.0,Lisboa,38.71236,-9.1414,Apartment,4 Stars,Yellow,9
9628233,3419,Private room,59.0,0.0,28,58,88,0.12,93.0,9.0,flexible,2013,a few days or more,0%,0,1.0,Lisboa,38.70592,-9.167760000000001,Apartment,3 Stars,Green,7
24485176,3420,Entire home/apt,42.0,0.0,13,22,32,2.09,88.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,40.0,Lisboa,38.71182,-9.15203,Apartment,2 Stars,Green,6
31146269,3421,Entire home/apt,75.0,25.0,0,0,0,0.3,92.0,9.0,strict_14_with_grace_period,2015,a few days or more,0%,0,2.0,Cascais,38.70319,-9.40996,Apartment,3 Stars,Red,5
20641460,3422,Private room,29.0,0.0,8,38,68,1.61,94.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,2.0,Lisboa,38.70527,-9.16733,Bed and breakfast,3 Stars,Green,6
2808039,3423,Entire home/apt,120.0,45.0,16,43,73,2.47,93.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,1.0,Lisboa,38.715540000000004,-9.13465,Apartment,3 Stars,Green,8
31164218,3424,Private room,43.0,18.0,0,16,30,0.67,96.0,9.0,strict_14_with_grace_period,2015,a few days or more,43%,0,1.0,Lisboa,38.73048,-9.10952,House,4 Stars,Red,5
624278,3425,Entire home/apt,95.0,35.0,23,53,83,1.97,90.0,10.0,strict_14_with_grace_period,2011,within an hour,98%,0,11.0,Lisboa,38.71567,-9.125119999999999,Apartment,2 Stars,Green,9
21019651,3426,Entire home/apt,67.0,25.0,7,29,59,4.29,92.0,10.0,flexible,2014,within an hour,100%,0,39.0,Lisboa,38.71199,-9.129430000000001,Apartment,3 Stars,Yellow,6
31201353,3427,Entire home/apt,75.0,0.0,0,0,0,0.34,94.0,10.0,strict_14_with_grace_period,2015,within a day,100%,0,1.0,Mafra,38.96288,-9.41422,Apartment,3 Stars,Red,5
2595958,3428,Private room,40.0,12.0,5,24,30,4.45,96.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.70847,-9.14297,Apartment,4 Stars,Yellow,8
31209574,3429,Entire home/apt,230.0,0.0,3,3,13,1.5,97.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Sintra,38.82082,-9.46401,Villa,4 Stars,Yellow,5
31206149,3430,Entire home/apt,63.0,25.0,0,0,0,1.52,83.0,9.0,strict_14_with_grace_period,2015,within a few hours,100%,0,5.0,Lisboa,38.70852,-9.15514,Apartment,2 Stars,Red,5
2434943,3431,Private room,60.0,0.0,23,35,54,0.02,100.0,10.0,strict_14_with_grace_period,2012,within a few hours,100%,0,4.0,Mafra,38.9897,-9.411710000000001,Bed and breakfast,5 Stars,Green,8
31227118,3432,Entire home/apt,180.0,60.0,1,6,17,1.08,93.0,10.0,moderate,2015,within an hour,90%,0,2.0,Mafra,38.96566,-9.41873,Apartment,3 Stars,Yellow,5
2405452,3433,Entire home/apt,110.0,20.0,2,18,26,1.7,99.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.70921,-9.14288,Apartment,4 Stars,Yellow,8
7935318,3434,Entire home/apt,65.0,25.0,13,38,68,3.87,86.0,10.0,strict_14_with_grace_period,2013,within a few hours,100%,0,12.0,Lisboa,38.71241,-9.12823,Serviced apartment,2 Stars,Green,7
3863464,3435,Entire home/apt,70.0,20.0,3,5,5,4.05,92.0,10.0,moderate,2012,within an hour,90%,0,1.0,Lisboa,38.71374,-9.12929,Condominium,3 Stars,Yellow,8
7665008,3436,Entire home/apt,140.0,50.0,6,11,13,0.44,83.0,10.0,strict_14_with_grace_period,2013,within a day,83%,0,10.0,Lisboa,38.72309,-9.145010000000001,Apartment,2 Stars,Yellow,7
30151401,3437,Entire home/apt,86.0,22.0,2,5,6,3.7,99.0,10.0,moderate,2015,within an hour,100%,1,1.0,Lisboa,38.721270000000004,-9.1336,Condominium,4 Stars,Yellow,5
31322147,3438,Entire home/apt,250.0,50.0,21,27,27,0.31,94.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Cascais,38.73518,-9.45395,House,3 Stars,Green,5
31339511,3439,Private room,75.0,15.0,17,32,49,2.04,97.0,10.0,moderate,2015,within an hour,100%,1,9.0,Cascais,38.70539,-9.40305,Guest suite,4 Stars,Green,5
8026998,3440,Entire home/apt,80.0,30.0,16,39,53,2.93,92.0,10.0,moderate,2013,within an hour,100%,0,16.0,Lisboa,38.71058,-9.130410000000001,Apartment,3 Stars,Green,7
21480685,3441,Entire home/apt,70.0,40.0,6,16,35,1.77,91.0,10.0,moderate,2014,within an hour,77%,0,1.0,Cascais,38.69792,-9.421510000000001,Apartment,3 Stars,Yellow,6
31347497,3442,Entire home/apt,103.0,39.0,9,19,23,2.29,94.0,10.0,moderate,2015,within an hour,100%,0,1.0,Lisboa,38.7198,-9.1303,Apartment,3 Stars,Green,5
31352532,3443,Entire home/apt,60.0,30.0,12,26,56,1.31,85.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.7379,-9.12285,Apartment,2 Stars,Green,5
4420701,3444,Entire home/apt,199.0,30.0,4,9,33,3.12,84.0,9.0,strict_14_with_grace_period,2012,within an hour,98%,0,23.0,Lisboa,38.70734,-9.168239999999999,Apartment,2 Stars,Yellow,8
29280967,3445,Entire home/apt,135.0,30.0,5,35,65,0.49,95.0,10.0,moderate,2015,within a few hours,100%,0,1.0,Lisboa,38.72352,-9.15214,Apartment,3 Stars,Yellow,5
31395821,3446,Entire home/apt,250.0,0.0,19,25,43,0.23,93.0,9.0,flexible,2015,within an hour,100%,0,1.0,Torres Vedras,39.13669,-9.37618,House,3 Stars,Green,5
26796114,3447,Entire home/apt,90.0,40.0,17,40,66,4.56,90.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Lisboa,38.71633,-9.1228,Apartment,2 Stars,Green,5
2434943,3448,Private room,60.0,0.0,17,30,56,0.02,80.0,8.0,strict_14_with_grace_period,2012,within a few hours,100%,0,4.0,Mafra,38.98973,-9.40814,Bed and breakfast,1 Star,Green,8
2434943,3449,Private room,60.0,0.0,27,47,70,0.04,90.0,9.0,strict_14_with_grace_period,2012,within a few hours,100%,0,4.0,Mafra,38.99155,-9.41225,Bed and breakfast,2 Stars,Green,8
31462455,3451,Entire home/apt,140.0,60.0,0,0,1,0.23,94.0,10.0,strict_14_with_grace_period,2015,a few days or more,0%,0,1.0,Lourinhã,39.27146,-9.333169999999999,House,3 Stars,Red,5
31469693,3452,Entire home/apt,165.0,80.0,2,3,17,0.72,95.0,10.0,strict_14_with_grace_period,2015,within a few hours,100%,0,1.0,Cascais,38.69919,-9.421389999999999,Apartment,3 Stars,Yellow,5
31478347,3453,Entire home/apt,60.0,0.0,2,9,16,1.2,98.0,10.0,moderate,2015,within an hour,100%,1,1.0,Sintra,38.800709999999995,-9.441880000000001,House,4 Stars,Yellow,5
31488314,3454,Entire home/apt,100.0,20.0,0,4,34,1.89,89.0,10.0,moderate,2015,within a day,50%,0,1.0,Lisboa,38.71528,-9.14678,Apartment,2 Stars,Red,5
688914,3455,Entire home/apt,108.0,50.0,7,13,21,0.08,90.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,71.0,Cascais,38.69713,-9.42026,Apartment,2 Stars,Yellow,9
31509699,3456,Entire home/apt,65.0,30.0,13,31,55,0.96,92.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,2.0,Cascais,38.69936,-9.373289999999999,Apartment,3 Stars,Green,5
31352532,3457,Entire home/apt,80.0,30.0,2,5,19,0.5,88.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73782,-9.12318,Apartment,2 Stars,Yellow,5
31352532,3458,Entire home/apt,80.0,30.0,1,7,32,1.63,85.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73644,-9.122760000000001,Apartment,2 Stars,Yellow,5
31352532,3459,Entire home/apt,90.0,30.0,9,20,48,1.12,83.0,7.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.7378,-9.12228,Apartment,2 Stars,Green,5
31352532,3460,Entire home/apt,80.0,30.0,0,0,0,0.56,91.0,7.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.736670000000004,-9.1236,Apartment,3 Stars,Red,5
31352532,3461,Entire home/apt,80.0,30.0,0,0,0,1.61,84.0,7.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73632,-9.12373,Apartment,2 Stars,Red,5
31352532,3462,Entire home/apt,80.0,30.0,5,18,39,2.47,86.0,9.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73657,-9.12204,Apartment,2 Stars,Yellow,5
31352532,3463,Entire home/apt,80.0,30.0,1,14,43,1.44,83.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.7366,-9.12235,Apartment,2 Stars,Yellow,5
31352532,3464,Entire home/apt,80.0,30.0,0,0,0,0.08,73.0,9.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73775,-9.12318,Apartment,1 Star,Red,5
31352532,3465,Entire home/apt,80.0,30.0,17,23,53,1.7,87.0,9.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.73665,-9.121789999999999,Apartment,2 Stars,Green,5
17235600,3467,Private room,89.0,0.0,6,19,37,0.02,100.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,14.0,Lourinhã,39.269,-9.28244,Bed and breakfast,5 Stars,Yellow,6
